cdf goodAverageEquiTiled badAverageEquiTiled goodCubMap badCubMap goodEquirectangularTiled badEquirectangularTiled goodPyramidal badPyramidal goodRhombicDodeca badRhombicDodeca
87.0 0.9996461799999999 0.9996956100000001 0.9997510300000001 0.99950446 0.9995348299999999 0.99892564 0.99927979 0.9977616899999999 0.99900413 0.99816452
87.5 0.9996542 0.999698325 0.99975185 0.99951065 0.9995363 0.9989794499999999 0.99931785 0.997770325 0.999029525 0.9982022749999999
88.0 0.9996567599999999 0.9997003600000001 0.99975268 0.9995393199999999 0.9995486399999999 0.99901204 0.9993319999999999 0.9978291200000001 0.99903812 0.99821908
88.5 0.9996638600000001 0.9997047450000001 0.99975411 0.9995723300000001 0.999556305 0.999054095 0.9993417849999999 0.9978495549999999 0.9990699949999999 0.998238885
89.0 0.99967103 0.99971008 0.99975794 0.99958754 0.9995643599999999 0.9990736499999999 0.99936556 0.99791379 0.99907867 0.99831732
89.5 0.9996824400000001 0.99971214 0.9997589699999999 0.9996266849999998 0.99956814 0.9991070799999998 0.9993808499999999 0.9979338149999999 0.99910572 0.99838065
90.0 0.999688 0.9997134000000001 0.9997602 0.9996387 0.9995742999999999 0.999157 0.9993962 0.9979511999999999 0.9991280999999999 0.9984271
90.5 0.9996929 0.999715365 0.9997630150000001 0.9996538300000001 0.9995764150000002 0.999185465 0.999420955 0.9979997249999999 0.999158005 0.9985985350000001
91.0 0.9996974000000001 0.99971898 0.9997639300000001 0.9996576999999998 0.9995826299999999 0.9992058799999999 0.99944184 0.9980585900000001 0.9991853900000001 0.9986806699999999
91.5 0.99970069 0.999720735 0.99976478 0.99965989 0.9995945150000001 0.999220245 0.99946306 0.9980981100000001 0.9991934 0.99874682
92.0 0.9997018799999999 0.9997220800000001 0.9997662 0.99966952 0.99959856 0.9992489200000001 0.9994804799999999 0.9981840799999999 0.99921792 0.99880296
92.5 0.99970675 0.9997258750000001 0.9997677 0.99969045 0.999608275 0.9992857 0.9994910249999999 0.9982357000000001 0.9992453000000001 0.99881715
93.0 0.9997110699999998 0.9997279099999999 0.99976859 0.9996954 0.9996102 0.9993233399999999 0.99949833 0.99826263 0.99931187 0.9988375100000001
93.5 0.999713705 0.9997288 0.9997710099999999 0.9997048150000001 0.999622305 0.9993328650000002 0.9995018999999999 0.9983227800000001 0.9993241800000001 0.9988764099999999
94.0 0.99971524 0.9997305200000001 0.99977242 0.99971 0.9996229200000001 0.99935972 0.99951606 0.9984424399999999 0.9993387 0.9989273399999999
94.5 0.9997169350000001 0.9997324000000001 0.99977688 0.99972504 0.999628075 0.99937763 0.99952614 0.9984821500000001 0.9994092649999999 0.998965495
95.0 0.9997221999999999 0.9997341500000001 0.99977885 0.99973285 0.9996375000000002 0.99938935 0.9995362999999999 0.9985561000000001 0.9994639999999999 0.99901735
95.5 0.9997257900000002 0.9997358950000002 0.9997793650000001 0.999735695 0.99964556 0.99944071 0.99955381 0.9986049699999999 0.9995811799999998 0.999039405
96.0 0.9997280399999999 0.9997408 0.99978448 0.99973976 0.99965708 0.99948116 0.99956244 0.9986856399999999 0.9996094 0.99907604
96.5 0.9997284000000001 0.999749325 0.999784795 0.9997439549999999 0.99965899 0.999508515 0.999570355 0.9987577200000001 0.9996153799999999 0.9991250049999999
97.0 0.9997307900000001 0.9997496 0.9997878200000001 0.99974648 0.9996680600000001 0.99954593 0.9995778900000001 0.9988451700000001 0.9996228600000001 0.99916298
97.5 0.999736175 0.9997543250000002 0.9997910000000001 0.9997487500000001 0.999671075 0.99957175 0.9996320000000001 0.9990094999999999 0.9996422249999999 0.99923615
98.0 0.99974118 0.99975842 0.9997928600000001 0.9997596000000002 0.9996752 0.99958692 0.99965824 0.99917214 0.9996467600000001 0.9993386
98.5 0.9997555850000001 0.9997626150000001 0.99979573 0.9997699549999999 0.99968195 0.999602315 0.9996662550000001 0.999268135 0.999650015 0.999500335
99.0 0.9997666099999999 0.9997732200000001 0.9997985399999999 0.99977754 0.9996989 0.99964476 0.9996910699999999 0.9994219599999999 0.9996590799999999 0.9995791500000001
99.5 0.9997753250000001 0.999778285 0.9998010199999998 0.9997809249999999 0.99971101 0.9996810349999999 0.9997129600000001 0.9995139900000001 0.99967318 0.9996083950000001
100.0 0.9997866 0.9997904 0.9998060000000001 0.9998118 0.9997272 0.9997464 0.9997311999999999 0.9997342 0.9997132000000001 0.9996677999999999
