cdf 0.1s 0.25s 0.5s 1s 1.5s 2s 2.5s 3s 3.5s 4s 4.5s 5s
62.0 0.04192201154783523 0.1068004696687043 0.2015390031213834 0.40953273285404923 0.6090721393078287 0.790137175155879 0.9630810011922928 1.122525671741128 1.2665564717031907 1.376228914388164 1.4699649891636888 1.5550409456282623
62.5 0.04245974814476468 0.10847514327166874 0.2045690469027506 0.4158481972808987 0.6176825256969598 0.8011511809335111 0.9762602483456675 1.1379487994017283 1.282684430700345 1.393174872743101 1.486432379573325 1.5716367478240791
63.0 0.043011213271420795 0.1101595750801933 0.20782339695660612 0.42226537110198575 0.626513181388531 0.8121091005940655 0.9895475695049939 1.1536167386698541 1.2989351734505339 1.4098161950760664 1.5028170520320883 1.5887486998248654
63.5 0.0435623851506206 0.11177726279301485 0.21108316549446365 0.4288184985766364 0.6351361262324218 0.8233806612890847 1.0030638567875738 1.1691416237279018 1.3151539844091948 1.4265685487850126 1.5199673967968794 1.6059232417947817
64.0 0.04414449930679698 0.11340225604626467 0.21438426494195797 0.435222500177304 0.6440333637521756 0.8348031995769736 1.0169136449505853 1.1850193255881516 1.3313023420558527 1.4434439795545577 1.5375000760007937 1.6237357329020197
64.5 0.0447736328434286 0.11516958137371712 0.21774891851784217 0.4416826678943756 0.6531600588687722 0.8461915550976786 1.0306832804178014 1.2010974387625728 1.3479516904636357 1.460327091393025 1.5543263597461041 1.6413123947915873
65.0 0.04537140158106178 0.11691357682157065 0.2211813574743955 0.4483909568602772 0.6621804070466275 0.858029620492972 1.0448766675299959 1.2172495024546734 1.3642036340698307 1.4772138827991494 1.5712228363284777 1.6589813657955235
65.5 0.04598811582416756 0.11878226364366254 0.22472183237560867 0.4553424560549738 0.6713362712155317 0.8697715608714238 1.0591951310765573 1.2335386537639579 1.3813444789386555 1.4937898546195167 1.588536807601158 1.6768572362983716
66.0 0.046621745529495474 0.1205408857490606 0.22819075315217185 0.4621059512894393 0.680738884616637 0.8816215752586816 1.0737164902762621 1.2499769608057212 1.398383683667841 1.5111567908136445 1.6059752495996453 1.6946959563863246
66.5 0.047277022114014744 0.12234960368976606 0.2317434659157152 0.4688848363517065 0.690179212863526 0.8940565467373935 1.0885519814748195 1.26667631029138 1.4155227899533118 1.5292877521272232 1.624073054466656 1.712523757295166
67.0 0.04794278392215717 0.124265222318886 0.23543533403293976 0.4758706296964084 0.6997541249265868 0.9063906956508563 1.103410465325994 1.283496899313167 1.4326063954935397 1.5469363888735574 1.6419628652630238 1.7305448282963585
67.5 0.0485623977405419 0.12608638447674664 0.23916485448726327 0.4829222074512129 0.709483630700305 0.9189429044217117 1.1184839792610914 1.3006373508832316 1.4500540997939741 1.564469667906686 1.6598654614585229 1.748549486647578
68.0 0.049236501363591555 0.1280432693242514 0.24291408398977932 0.4901319195973854 0.7192884782876997 0.9316117250719012 1.1339029637332243 1.3176651588994432 1.4672940597884647 1.5820712687967284 1.6779933280319896 1.7662225223291887
68.5 0.049869754700868484 0.13000902566174674 0.2466058514053268 0.4975476766379433 0.7291762402813348 0.9447914251636023 1.1496385522506416 1.3345470461444409 1.484773597758628 1.5998909547501685 1.6963293460537177 1.7845427096618987
69.0 0.05055733942431482 0.1320052952420569 0.25047718715068434 0.504981156103933 0.7392614921088183 0.9579090418960172 1.1654080912140186 1.3520303242906075 1.5023945079559424 1.618331291377713 1.71460478655764 1.8028623436403124
69.5 0.05119483447855064 0.13417350522492805 0.25435910228101677 0.5123468966174987 0.7492192959239393 0.9713347558331763 1.1816872226702255 1.3695561251127857 1.5203392970715803 1.6367184081821367 1.7327478593770553 1.8209690835526708
70.0 0.05183759101626938 0.13625703145014245 0.2584606343404817 0.5200312955940288 0.759459333125855 0.9847076026387405 1.1980631227542828 1.3875777031337084 1.5391678962687143 1.6551777230664915 1.751173675848443 1.8391689944480625
70.5 0.05254367980038108 0.1384812329607994 0.2625323729447292 0.5277832612836257 0.7699580584254736 0.9985661273324061 1.2146221156222017 1.405625857334189 1.5573457653885985 1.6737121725097022 1.7692152240797312 1.8579502642267427
71.0 0.05325328929379608 0.14069293730846438 0.26663433064139475 0.5356159044980843 0.7808869723699432 1.0124354163542597 1.2312618599723846 1.4240977735201004 1.575742883829243 1.6921869870414017 1.7879839105127497 1.8769303278338831
71.5 0.05403752791184562 0.14281764901804223 0.27077679066323435 0.5434690854225139 0.7920573118376116 1.02663326047978 1.2483022602666956 1.4427291973246343 1.5944484768308946 1.710869972020981 1.8067400759675287 1.8960121497433682
72.0 0.054801827690746534 0.14499036639461632 0.2751624295940472 0.551283584099181 0.8033327551523244 1.040980066635454 1.2654725258059607 1.4613763100290802 1.6133961043610952 1.7294683906816664 1.8254876663937596 1.9149893656116854
72.5 0.055542020809162346 0.14728005608955447 0.27945946786936166 0.559360067709075 0.8147686477039753 1.0557102587305967 1.2830049742821152 1.4802039151401538 1.632675993933209 1.7482632611383977 1.8442589658359874 1.9340885389465807
73.0 0.056317084685376495 0.14960960460524586 0.28381334266367253 0.5677260805986107 0.8265461721274528 1.0706027280729895 1.3011461172848293 1.498796658568341 1.6518498029775301 1.7668087967202246 1.8635758633134794 1.9530078861476556
73.5 0.057078454087367794 0.1519392301266108 0.2883971116534074 0.5760227982811401 0.8385653067430947 1.0860434688385994 1.3193570028452941 1.5177436778391162 1.6713818162409173 1.7858795222173443 1.8832217305825711 1.9718634678005804
74.0 0.057822342682187916 0.15439447806290474 0.29289510392764667 0.5847517728657041 0.850613018433808 1.1013005122184518 1.3375063929410853 1.5375783045679368 1.6908874575335453 1.805040872888832 1.90259037065851 1.9905884363269097
74.5 0.058612208650140635 0.15693495445402444 0.29748988754739697 0.5934509571351186 0.8632910362565968 1.1171761687865192 1.3558920991576056 1.556760572799915 1.7103801329729327 1.824225550666163 1.9220897007002864 2.0090192297276936
75.0 0.05941736598481373 0.15944773150620956 0.30229750266836125 0.6021296940952479 0.8756774795610418 1.1336293430229825 1.3749624323779979 1.5763295305292653 1.7297103729802192 1.8435455335262845 1.941963553094268 2.0277182801568943
75.5 0.060145366171343875 0.16208233777211098 0.307013912454378 0.6112500086119294 0.8885614197946851 1.150287880751757 1.394217196596382 1.5961680695611364 1.749293247889009 1.8634800474800097 1.9613045572935799 2.0457135990507336
76.0 0.06098375754301578 0.16468291045957706 0.3120135469929285 0.6203530943717654 0.9016814580095385 1.1671571215985408 1.413552705923872 1.6162330753793022 1.768603547526205 1.8836485449952467 1.9810187989667458 2.064094422066087
76.5 0.06180804184907544 0.16733892577253645 0.3170735713144181 0.6297398470680611 0.915217111455667 1.1843429711699516 1.4332747478969772 1.6363622137976377 1.7885297441368442 1.9038014271223531 2.000694369063282 2.0824575658565756
77.0 0.062665583510578 0.17004451297468615 0.3223346868821787 0.6390263699110255 0.92873163256047 1.2018235074318935 1.4533374969808686 1.6567766854301238 1.8087485072282559 1.9241665552977358 2.02012914593742 2.101395573662697
77.5 0.0635509790273816 0.17276709144931823 0.32758461599560273 0.6487484360942308 0.9427938474469046 1.2194994079272354 1.4734883350710466 1.6776068316379211 1.8287801264209442 1.9445406951574289 2.039532189749128 2.120694671876403
78.0 0.06448018284468654 0.17577538969648238 0.33283714684943494 0.6586573849042415 0.9570207281397138 1.237371144874912 1.494021076910446 1.698639260030311 1.848806037661455 1.964502727161475 2.0593744833471392 2.140365824427101
78.5 0.0654078374111147 0.17875864294678567 0.338219064185062 0.6685116170443259 0.9716623175500201 1.255506358059846 1.5144809214963222 1.718959416090189 1.870035033654485 1.9849863280006437 2.079202604692905 2.1605105618567775
79.0 0.06650708926331284 0.1816285369750074 0.34382118793719463 0.6788427419431513 0.9863719153698964 1.2739776975562185 1.5361811210397087 1.739795754524447 1.8910510951159645 2.0051105162642093 2.099179978901118 2.180422388477919
79.5 0.06755197713881807 0.18463828494021983 0.3495710839567103 0.6893858638994041 1.001586896156392 1.2931400100822177 1.5570662080455049 1.7606652255161095 1.9121058750551427 2.025632397156052 2.1202200361174937 2.201073698358788
80.0 0.0686841542644197 0.18782484155199505 0.35543486443659156 0.7003938822255845 1.0169847546208155 1.31274277823278 1.5784953510607826 1.7815176767388246 1.9335019407166185 2.046218493525265 2.141792312848396 2.2217054322204604
80.5 0.06975378414377986 0.19103567826989523 0.3614961702414321 0.7114136981370096 1.0326237204677313 1.3323308519655384 1.5998803141388263 1.802936396483366 1.9542272596355108 2.067233555147343 2.16370369493607 2.2426211724131466
81.0 0.07083279515538828 0.1942616083583487 0.3675958889449819 0.7228365135458892 1.048813216301673 1.3524077413181286 1.6218416811168033 1.8244628143233563 1.9755006274991667 2.0883451493570524 2.185492727771256 2.263889438442795
81.5 0.07195117149115532 0.19772395196847037 0.37362685605805374 0.7345890508465049 1.065159530457487 1.3730137218332226 1.6440642560874112 1.8459533214317605 1.996830350153397 2.110187322987191 2.208069396571261 2.2856364579798707
82.0 0.07308134347748706 0.20143211949541462 0.3801318153687424 0.7466187618177638 1.0823667297093267 1.3941225231605332 1.66662862636996 1.8687923275816867 2.0177562287263306 2.1326858484440163 2.230809904826835 2.30756277571673
82.5 0.07419957782037281 0.20479184311655732 0.38696086528353496 0.758753802720032 1.099162687523492 1.415409474925009 1.6901769221083265 1.891691785755988 2.0394757354214392 2.155934550968221 2.253923305425037 2.329181119668866
83.0 0.07535347433666557 0.2083669354398277 0.39396927930945286 0.7713292887021231 1.1168996862207041 1.4379711135879787 1.7133910901296914 1.9144806109904315 2.0616969681104966 2.178900108997442 2.2774234172796457 2.3503123737345812
83.5 0.07656607024124992 0.21221540941183487 0.40076948149062197 0.7845115965285641 1.1355381731391796 1.4602109356892328 1.736965908509519 1.937923484710193 2.083899394729003 2.202948074591471 2.3013291480844282 2.371682243557833
84.0 0.07797643428142084 0.2161531475889317 0.4081692983037068 0.7982452733056187 1.1546651946472242 1.483571104775792 1.760684002708666 1.9607408120042782 2.10710643243086 2.227224304806761 2.325039897191911 2.3919444590190633
84.5 0.079170026191098 0.22030201075466546 0.41564538906263226 0.8119368449465054 1.174066595899981 1.5069060590738521 1.784752975552907 1.9844019940505582 2.130790853340695 2.251973556892162 2.3489505740165924 2.4125127127362256
85.0 0.0805956684379046 0.2245160545747136 0.4235066425752863 0.8266180403875446 1.1940915127501883 1.5311236097072727 1.8096026144669226 2.0075617155679772 2.1555582286065897 2.277049723308208 2.373107564166336 2.4333686859905543
85.5 0.08219911002998487 0.22885946053109057 0.4316382035863924 0.8417259573808693 1.2144540834281798 1.5554867959985337 1.834225810089444 2.031622450969976 2.1799052801570236 2.3028656923808835 2.396607072693889 2.45434553938004
86.0 0.08374284145640645 0.23345046708897038 0.43980091805493793 0.8571300634347688 1.2355345166142646 1.5803697447717953 1.86006912544274 2.056639640366251 2.2058742492868086 2.3286024560052123 2.4201063439846338 2.4756677969216403
86.5 0.08539550284698236 0.23817528125480794 0.4484611977420625 0.87322541729942 1.257197534311999 1.6063330323803613 1.8869336898867026 2.081946943418325 2.2319431693856036 2.354731484003515 2.4442782529169493 2.496950194474313
87.0 0.08717709700317602 0.2431223650733556 0.45781691787342577 0.8899134374046587 1.2796737771730438 1.6328994152711613 1.9139410862304325 2.1082404725209942 2.2588163750977226 2.3814862307545446 2.46853531728763 2.517992749756792
87.5 0.08894520303272255 0.24808853959555405 0.46716814648404814 0.9073325105229626 1.303227293969937 1.6594136916329942 1.9419114570708225 2.1351137049804727 2.2869036371635016 2.407986336157226 2.4924430276243528 2.539840301848459
88.0 0.09087285286162156 0.2534062202914519 0.47700416543941815 0.9252049511590872 1.327846948412605 1.6877053062567953 1.969109108733421 2.162677230972857 2.3153797706104955 2.4348124291010804 2.5161373926467183 2.561464008424463
88.5 0.09278165675662173 0.258871492877058 0.48706456225456746 0.944253440233149 1.353208624020756 1.7157934680513223 1.9966710659336935 2.19085788103105 2.3445460308683015 2.4621948310877873 2.5404306634454095 2.5834631934650907
89.0 0.09474164017550467 0.264793476169285 0.4981018655232994 0.9643018077355086 1.3803229861314674 1.7446386408330699 2.0249772819637477 2.2204009431445604 2.37466921681009 2.4894539065699783 2.564522300191512 2.6056870437847337
89.5 0.09707415604208322 0.27112310478905316 0.5091537575354297 0.9852249687882073 1.407366724501939 1.774698620911018 2.0547446584886635 2.250517672715575 2.405193389332977 2.516354535639188 2.5891005824353326 2.627920864308578
90.0 0.0994021058041902 0.277782455838534 0.5213151751483325 1.00649955143959 1.4364247176318372 1.8058392074924035 2.0855709769190396 2.2823429491353933 2.4358942725767214 2.5436205292792167 2.6138907898872348 2.6505424121201537
90.5 0.101666171684633 0.2847397789371514 0.5341729910777215 1.0296882838729662 1.4663696528356058 1.8377287531764201 2.1180560652410634 2.31558488076502 2.467126791071276 2.5707147548781393 2.638751300168451 2.6731458181557706
91.0 0.104043597213861 0.292061987991872 0.5475641790960579 1.0538314364034982 1.4980651969757002 1.8722462825319302 2.1509206643843104 2.349757704873737 2.498810569850737 2.5981509252574306 2.6636223725069983 2.69550775660119
91.5 0.10642490241056199 0.2999231930165557 0.561553638950947 1.0797593856265486 1.5303956769766702 1.9086712193328572 2.1857522423009703 2.385917397254914 2.529988304484454 2.6261881826613984 2.6883365482193344 2.718815620205584
92.0 0.10914228462532374 0.3079776046391546 0.5763594863203256 1.1067841627859392 1.5649922777472463 1.9475204369315258 2.221757267958684 2.422298453640409 2.5613471624269324 2.6543739600276877 2.7131885630850103 2.741807088997442
92.5 0.11199356582545832 0.31679240649589013 0.5928552153504716 1.1357396235446107 1.601633333272666 1.986774875328726 2.2591717829493834 2.4598097007038886 2.593598486444514 2.6829549890872006 2.737900089872805 2.7651869679286945
93.0 0.11529169860059996 0.32633301282553107 0.6104009273164667 1.1666753455229053 1.640421743518094 2.027395512521754 2.300636968099672 2.497111698162498 2.6265455719952544 2.7113360245171165 2.762991798973996 2.787949214697117
93.5 0.1185673433543245 0.3365241653772725 0.6287403093499421 1.1992014314357724 1.6826258095430653 2.071419196089823 2.3435559693282024 2.53544844317196 2.6600114697780457 2.740055572151177 2.7879315498808492 2.8109410762938474
94.0 0.12194335267828081 0.34773686684917815 0.6488641449433948 1.2351127760540215 1.7270516211733318 2.1171237569185752 2.392371870196944 2.573884117308274 2.694493816253031 2.7688618833037246 2.8127521739683776 2.8335632213594786
94.5 0.12595562136255464 0.36001918816436596 0.6710104496262695 1.272984729878671 1.7762205958250123 2.1658603377743 2.4419818522765313 2.6139694589146654 2.729046749920986 2.797881141810429 2.8369567792377337 2.8560264922577048
95.0 0.13048726961997764 0.3730459802645314 0.6948916931784204 1.314178015429054 1.8290273935817576 2.221122043229655 2.492228191528651 2.655641105152681 2.7641211584799676 2.8260592047480158 2.8606394988062687 2.8781201261988754
95.5 0.13585957273577295 0.38803849855328254 0.72117611947797 1.3594926059902517 1.8885618858638904 2.2799898063274635 2.5433748947748303 2.698468354227553 2.7989145385488663 2.8538207995738314 2.8844898359203714 2.899921440508834
96.0 0.14188874020383171 0.40495878828645787 0.7520457641374068 1.4093598933888103 1.9522931617118464 2.3470998656975146 2.5974086547105752 2.742661991797662 2.8325812335182583 2.8810624203784325 2.9077374234795044 2.921524875089667
96.5 0.14885077348690207 0.42411107936485665 0.785935508098917 1.4664197997757744 2.0251028586158055 2.422051300255503 2.654804853203946 2.7875528232378564 2.86576392953174 2.907412079466196 2.9308851999675105 2.9427587820184242
97.0 0.15720338526527333 0.447127547545742 0.8251845521652678 1.5323632602896078 2.105939335536782 2.500652675792328 2.714770117286053 2.831508304122699 2.8983237747362676 2.9334189717791106 2.9532291944311395 2.963179012015148
97.5 0.16674239097838284 0.474844187403301 0.8726173661556902 1.6100481178911323 2.2003427127887045 2.58523554368316 2.776414189480568 2.8750380897330747 2.9298821536258055 2.9585376800944356 2.9756636949875634 2.983946028389943
98.0 0.179305594035773 0.5091888972264902 0.9329899221576807 1.7101749384702711 2.3109372523934275 2.674529941126343 2.8387790891319824 2.9164014998935714 2.9601365457121833 2.983974870078205 2.9981862188832262 3.004916995156848
98.5 0.1955376448715493 0.5564559871557276 1.0147822196414933 1.8401792972956732 2.4517361184339403 2.7730530453992994 2.899479872671985 2.9564867587061645 2.9904380070675667 3.0100231569888454 3.0213945125704176 3.0265325667540424
99.0 0.21898398392634838 0.6242913280148382 1.1341239143002735 2.0161373289503026 2.615467203635387 2.8754468979894248 2.957751132415381 2.9970471588466743 3.022972386876368 3.0372809841013417 3.045737020272062 3.04978962274331
99.5 0.2648977912267567 0.750806993023343 1.3418799246884854 2.3267664990797114 2.8322956380580084 2.9747076759663544 3.0181652151112797 3.044097604038636 3.0606110649071803 3.0704592520212817 3.0762862853363826 3.0793260258458908
100.0 1.1199445931134657 2.9482082864586783 3.0909563885626183 3.1339153582651718 3.138204107738412 3.138204107738412 3.140075910222951 3.141053782541391 3.141053782541391 3.141053782541391 3.141053782541391 3.141053782541391
